Change Component Footprint: Designator=R45 Old Footprint=3mm_trim New Footprint=0603R
Change Component Footprint: Designator=R50 Old Footprint=3mm_trim New Footprint=0603R
Change Component Footprint: Designator=C1 Old Footprint=10x20_radial New Footprint=SMD_cap_12,5x13,5
Change Component Footprint: Designator=C4 Old Footprint=0603C New Footprint=10x20_radial
Change Component Footprint: Designator=C5 Old Footprint=0603C New Footprint=1210C
Change Component Footprint: Designator=C32 Old Footprint=0603C New Footprint=1210C
Change Component Footprint: Designator=R47 Old Footprint=0603R New Footprint=3mm_trim
Change Component Footprint: Designator=R19 Old Footprint=0603R New Footprint=1206R
Change Component Footprint: Designator=R20 Old Footprint=0603R New Footprint=1206R
Change Component Footprint: Designator=C31 Old Footprint=1206C New Footprint=1210C
Change Component Footprint: Designator=C37 Old Footprint=1206C New Footprint=1210C
Change Component Footprint: Designator=R1 Old Footprint=1206R New Footprint=0603R
Change Component Footprint: Designator=R2 Old Footprint=1206R New Footprint=0603R
Change Component Footprint: Designator=C7 Old Footprint=1210C New Footprint=0603C
Change Component Footprint: Designator=C34 Old Footprint=1210C New Footprint=0603C
Change Component Footprint: Designator=C33 Old Footprint=1210C New Footprint=1206C
Change Component Footprint: Designator=C35 Old Footprint=1210C New Footprint=1206C
Change Component Footprint: Designator=DD4 Old Footprint=arduino_nano New Footprint=SOIC-8
Change Component Footprint: Designator=L5 Old Footprint=B82462G4 New Footprint=IHLP-4040
Change Component Footprint: Designator=L3 Old Footprint=IHLP-4040 New Footprint=B82462G4
Change Component Footprint: Designator=VD5 Old Footprint=mini_MELF_3.5mm New Footprint=SOD523
Change Component Footprint: Designator=DD3 Old Footprint=sim800l New Footprint=SOIC-16
Change Component Footprint: Designator=VD16 Old Footprint=SMA New Footprint=SOD-323
Change Component Footprint: Designator=VD17 Old Footprint=SMA New Footprint=TO-277
Change Component Footprint: Designator=VD3 Old Footprint=SMB New Footprint=mini_MELF_3.5mm
Change Component Footprint: Designator=C8 Old Footprint=SMD_cap_12,5x13,5 New Footprint=0603C
Change Component Footprint: Designator=VD1 Old Footprint=SOD523 New Footprint=SMB
Change Component Footprint: Designator=VD15 Old Footprint=SOD-323 New Footprint=SMA
Change Component Footprint: Designator=DD1 Old Footprint=SOIC-8 New Footprint=sim800l
Change Component Footprint: Designator=DD6 Old Footprint=SOIC-16 New Footprint=SOIC-16W
Change Component Footprint: Designator=DD2 Old Footprint=SOIC-16W New Footprint=arduino_nano
Change Component Footprint: Designator=VD13 Old Footprint=TO-277 New Footprint=SOD-323
Change Component Comment : Designator=VD13 Old Comment=10S45SP New Comment=BAT54WS
Change Component Comment : Designator=VD17 Old Comment=15MQ040N New Comment=10S45SP
Change Component Comment : Designator=VD16 Old Comment=15MQ040N New Comment=BAT54WS
Change Component Comment : Designator=DD2 Old Comment=ADM2483BRWZ New Comment=arduino_nano
Change Component Comment : Designator=DD4 Old Comment=arduino_nano New Comment=MAX485CSA
Change Component Comment : Designator=L5 Old Comment=B82462G4223M New Comment=IHLP4040DZER330M11
Change Component Comment : Designator=VD15 Old Comment=BAT54WS New Comment=15MQ040N
Change Component Comment : Designator=VD5 Old Comment=BZV55B2V4 New Comment=PESD5V0S1UB
Change Component Comment : Designator=L3 Old Comment=IHLP4040DZER220M11 New Comment=B82462G4223M
Change Component Comment : Designator=DD1 Old Comment=MAX485CSA New Comment=sim800l
Change Component Comment : Designator=DD6 Old Comment=MC74HC595ADR2G New Comment=ADM2483BRWZ
Change Component Comment : Designator=VD1 Old Comment=PESD5V0S1UB New Comment=SMBJ13A-TR
Change Component Comment : Designator=R47 Old Comment=Resistor New Comment=TC33X-2-101E
Change Component Comment : Designator=DD3 Old Comment=sim800l New Comment=MC74HC595ADR2G
Change Component Comment : Designator=VD3 Old Comment=SMBJ13A-TR New Comment=BZV55B2V4
Change Component Comment : Designator=R50 Old Comment=TC33X-2-101E New Comment=Resistor
Change Component Comment : Designator=R45 Old Comment=TC33X-2-102E New Comment=Resistor
Change component parameters: Designator = "C1" ("C1"); Footprint = "10x20_radial"; UniqueID = "\AXHWTAZP" ("\AXHWTAZP")
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_0,1u_10_50V_X7R_0603C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0,1 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C8" ("C8"); Footprint = "SMD_cap_12,5x13,5"; UniqueID = "\JMADVODY" ("\JMADVODY")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "100"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_0,1u_10_50V_X7R_0603C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0,1 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C31" ("C31"); Footprint = "1206C"; UniqueID = "\ZZCGXBXN\OKLRLNSC" ("\ZZCGXBXN\OKLRLNSC")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "22000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_22u_10_25V_X7R_1210C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "22 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "25"; VariantName = "[No Variations]"
Change component parameters: Designator = "C32" ("C32"); Footprint = "0603C"; UniqueID = "\ZZCGXBXN\FQQGVINS" ("\ZZCGXBXN\FQQGVINS")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "22000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_22u_10_25V_X7R_1210C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "22 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "25"; VariantName = "[No Variations]"
Change component parameters: Designator = "C33" ("C33"); Footprint = "1210C"; UniqueID = "\ZZCGXBXN\AAOERNKR" ("\ZZCGXBXN\AAOERNKR")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "4700"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_4,7u_10_50V_X7R_1206C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "4,7 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C34" ("C34"); Footprint = "1210C"; UniqueID = "\LNHXAYDV\DOFWVWBZ" ("\LNHXAYDV\DOFWVWBZ")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "10"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_10n_10_50V_X7R_0603C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "10 н"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C35" ("C35"); Footprint = "1210C"; UniqueID = "\LNHXAYDV\KPOPOBQO" ("\LNHXAYDV\KPOPOBQO")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "4700"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_4,7u_10_50V_X7R_1206C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "4,7 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "50"; VariantName = "[No Variations]"
Change component parameters: Designator = "C37" ("C37"); Footprint = "1206C"; UniqueID = "\LNHXAYDV\LMZFUYEV" ("\LNHXAYDV\LMZFUYEV")
Change component parameters (AddParameter): Name = "Capacity (nF)"; Value = "22000"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric"; Value = "X7R"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Capacitor_22u_10_25V_X7R_1210C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "0,1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "22 мк"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage (V)"; Value = "25"; VariantName = "[No Variations]"
Change component parameters: Designator = "DD1" ("DD1"); Footprint = "SOIC-8"; UniqueID = "\WGMLIKYT" ("\WGMLIKYT")
Change component parameters (AddParameter): Name = "Part Number"; Value = "sim800l"; VariantName = "[No Variations]"
Change component parameters: Designator = "DD2" ("DD2"); Footprint = "SOIC-16W"; UniqueID = "\HYSUEDDX" ("\HYSUEDDX")
Change component parameters (AddParameter): Name = "Availability"; Value = "Not in stock"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Check_prices"; Value = "https://www.snapeda.com/parts/Arduino%20Nano/Arduino/view-part/?ref=eda"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MF"; Value = "Arduino"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MP"; Value = "Arduino Nano"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Package"; Value = "Non-Standard Arduino"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "arduino_nano"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Price"; Value = "None"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "SnapEDA_Link"; Value = "https://www.snapeda.com/parts/Arduino%20Nano/Arduino/view-part/?ref=snap"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = ""; VariantName = "[No Variations]"
Change component parameters: Designator = "DD3" ("DD3"); Footprint = "sim800l"; UniqueID = "\LRWSFCWQ" ("\LRWSFCWQ")
Change component parameters (AddParameter): Name = "Part Number"; Value = "MC74HC595ADR2G"; VariantName = "[No Variations]"
Change component parameters: Designator = "DD4" ("DD4"); Footprint = "arduino_nano"; UniqueID = "\MIVOKOYN" ("\MIVOKOYN")
Change component parameters (AddParameter): Name = "Part Number"; Value = "MAX485CSA"; VariantName = "[No Variations]"
Change component parameters: Designator = "DD6" ("DD6"); Footprint = "SOIC-16"; UniqueID = "\SWFRZUNB" ("\SWFRZUNB")
Change component parameters (AddParameter): Name = "Part Number"; Value = "ADM2483BRWZ"; VariantName = "[No Variations]"
Change component parameters: Designator = "L3" ("L3"); Footprint = "IHLP-4040"; UniqueID = "\ZZCGXBXN\ZQPRDSRE" ("\ZZCGXBXN\ZQPRDSRE")
Change component parameters (AddParameter): Name = "Current (A)"; Value = "1.05"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Inductance (?H)"; Value = "22"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "B82462G4223M"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "22 мк"; VariantName = "[No Variations]"
Change component parameters: Designator = "L5" ("L5"); Footprint = "B82462G4"; UniqueID = "\LNHXAYDV\CLKRYUBG" ("\LNHXAYDV\CLKRYUBG")
Change component parameters (AddParameter): Name = "Current (A)"; Value = "4,4"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Inductance (?H)"; Value = "33"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "IHLP4040DZER330M11"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "33 мк"; VariantName = "[No Variations]"
Change component parameters: Designator = "R1" ("R1"); Footprint = "1206R"; UniqueID = "\ZRAUMSEO" ("\ZRAUMSEO")
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Resistor_1.0k_1_0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "1,0 к"; VariantName = "[No Variations]"
Change component parameters: Designator = "R2" ("R2"); Footprint = "1206R"; UniqueID = "\SKJGHTDC" ("\SKJGHTDC")
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Resistor_1.8k_1_0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Tolerance"; Value = "1%"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "1,8 к"; VariantName = "[No Variations]"
Change component parameters: Designator = "R3" ("R3"); Footprint = "0603R"; UniqueID = "\ERCQZDTY" ("\ERCQZDTY")
Change component parameters (AddParameter): Name = "Case"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Datasheet"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Manufactore"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Notice"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Part Number"; Value = "Resistor_10_1_0603"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Power"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Rate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shop"; Value = ""; VariantName = "[No Variations]"
